OBS	AUSTRUS	BRITPUS	CDNDLUS	DTCHGUS	FRNFRUS	GERMDUS	JAPYNUS	SWISFUS
11/22/1996	1.231527094	0.595238095	1.3393	1.6885	5.0998	1.5045	111.41	1.2695
11/25/1996	1.232134056	0.598981731	1.3413	1.7067	5.152	1.5224	112.69	1.2865
11/26/1996	1.232589671	0.597728631	1.3423	1.71	5.172	1.5252	112.66	1.2905
11/27/1996	1.232893601	0.596658711	1.3466	1.715	5.1772	1.5285	113.33	1.2924
11/28/1996								
11/29/1996	1.22895416	0.594530321	1.3489	1.725	5.2235	1.5377	113.88	1.3033
12/02/1996	1.222493888	0.593824228	1.3515	1.733	5.2368	1.5438	113.8	1.314
12/03/1996	1.254705144	0.609013398	1.3486	1.756	5.285	1.5655	113.59	1.3285
12/04/1996	1.253132832	0.610239824	1.3525	1.7529	5.2795	1.5626	113.13	1.323
12/05/1996	1.253132832	0.614703713	1.3585	1.741	5.2435	1.5525	112.35	1.3138
12/06/1996	1.256123603	0.609198903	1.3595	1.735	5.224	1.5469	112.84	1.3155
12/09/1996	1.245174947	0.606980273	1.3555	1.747	5.26	1.5573	113.27	1.3268
12/10/1996	1.247193814	0.605877007	1.3569	1.744	5.255	1.5538	113.28	1.3275
12/11/1996	1.262626263	0.603136309	1.3625	1.727	5.2085	1.5488	112.9	1.3105
12/12/1996	1.261829653	0.603500302	1.3569	1.7305	5.2207	1.5441	113.55	1.314
12/13/1996	1.263423879	0.602300789	1.3625	1.7348	5.2155	1.5458	113.8	1.3167
12/16/1996	1.261034048	0.601612321	1.3662	1.7421	5.2385	1.5528	114.24	1.327
12/17/1996	1.256439251	0.598086124	1.3665	1.7344	5.22	1.5456	113.63	1.321
12/18/1996	1.265022138	0.598014592	1.3671	1.7443	5.2515	1.5539	113.65	1.3322
12/19/1996	1.259445844	0.605143722	1.3685	1.7456	5.268	1.5565	114	1.337
12/20/1996	1.258970162	0.599880024	1.3675	1.7497	5.2365	1.5506	114.25	1.3325
12/23/1996	1.254705144	0.598265031	1.3675	1.7459	5.252	1.5565	114.12	1.3375
12/24/1996	1.256281407	0.598265031	1.3657	1.7458	5.252	1.556	114.5	1.345
12/25/1996								
12/26/1996	1.257861635	0.597871577	1.3637	1.7495	5.255	1.557	114.92	1.3453
12/27/1996	1.257861635	0.591121357	1.3697	1.7467	5.25	1.556	116.13	1.3503
12/30/1996	1.256755058	0.591436007	1.3683	1.7487	5.2521	1.5577	115.88	1.3515
12/31/1996	1.258811682	0.584009811	1.3697	1.7271	5.1928	1.5387	115.77	1.339
1/01/1997								
1/02/1997	1.266624446	0.592768228	1.3736	1.73	5.1932	1.5413	115.49	1.343
1/03/1997	1.263583523	0.591715976	1.3742	1.7532	5.277	1.5629	116.33	1.3587
1/06/1997	1.268713524	0.59347181	1.3686	1.7589	5.2918	1.5672	115.8	1.3581
1/07/1997	1.267266506	0.589970501	1.357	1.7543	5.2805	1.5632	115.34	1.354
1/08/1997	1.282709082	0.592733092	1.3533	1.7695	5.3255	1.5765	115.86	1.365
1/09/1997	1.285347044	0.590144585	1.3522	1.7707	5.3232	1.5779	116.19	1.3683
1/10/1997	1.279099514	0.594742477	1.348	1.78	5.3505	1.5856	116.1	1.3768
1/13/1997	1.2848516	0.598336624	1.349	1.7863	5.37	1.591	116.41	1.379
1/14/1997	1.280409731	0.598981731	1.3505	1.7937	5.3842	1.5945	116.9	1.3765
1/15/1997	1.287498391	0.595770033	1.3421	1.788	5.3715	1.5916	117.24	1.3738
1/16/1997	1.283532281	0.596587519	1.3392	1.7922	5.3832	1.5954	116.54	1.3772
1/17/1997	1.282051282	0.602337068	1.3399	1.8128	5.4385	1.6122	117.11	1.3945
1/20/1997								
1/21/1997	1.286339079	0.601250601	1.3385	1.8255	5.4821	1.624	117.8	1.4145
1/22/1997	1.289324394	0.604814322	1.3357	1.8405	5.532	1.637	118.92	1.4273
1/23/1997	1.296008294	0.61406202	1.3417	1.8427	5.5319	1.6406	119.65	1.423
1/24/1997	1.295336788	0.614137444	1.3486	1.8302	5.4985	1.63	119.06	1.4081
1/27/1997	1.295001295	0.615763547	1.3443	1.8455	5.5365	1.6424	119.45	1.4226
1/28/1997	1.300390117	0.619003405	1.3407	1.8511	5.551	1.6485	121.19	1.4291
1/29/1997	1.298701299	0.617017338	1.3455	1.8442	5.533	1.6427	121.98	1.4255
1/30/1997	1.305994515	0.617932398	1.3482	1.8393	5.5265	1.6375	121.55	1.4226
1/31/1997	1.31147541	0.624531601	1.3474	1.8398	5.5235	1.6362	121.25	1.419
2/03/1997	1.303780965	0.619770685	1.3434	1.8455	5.556	1.6399	121.68	1.4205
2/04/1997	1.31061599	0.617017338	1.3431	1.8462	5.556	1.644	122.34	1.426
2/05/1997	1.313542624	0.610500611	1.343	1.8503	5.5645	1.6483	123.59	1.4285
2/06/1997	1.307531381	0.611433812	1.3484	1.8542	5.575	1.6517	123.82	1.4255
2/07/1997	1.313887794	0.616218881	1.3493	1.8803	5.6483	1.6748	124.54	1.4448
2/10/1997	1.320655045	0.610128127	1.3518	1.8592	5.5915	1.6563	122.74	1.4265
2/11/1997	1.318739285	0.608272506	1.3558	1.878	5.6415	1.6731	123.17	1.4345
2/12/1997	1.317523057	0.612070021	1.3557	1.8914	5.687	1.6858	124.02	1.4483
2/13/1997	1.302761855	0.616142945	1.3531	1.8918	5.695	1.6869	124.35	1.4531
2/14/1997	1.306335728	0.617017338	1.3502	1.893	5.6905	1.6859	124.06	1.4632
2/17/1997								
2/18/1997	1.30667712	0.624141805	1.3575	1.893	5.6915	1.6885	123.92	1.4705
2/19/1997	1.304971943	0.619655472	1.359	1.9061	5.737	1.6967	124.3	1.4887
2/20/1997	1.298364061	0.620848078	1.3597	1.894	5.692	1.6863	122.83	1.4767
2/21/1997	1.287001287	0.619003405	1.3625	1.8985	5.703	1.6886	123.28	1.4725
2/24/1997	1.287001287	0.612257393	1.3623	1.88	5.6495	1.673	122.18	1.4556
2/25/1997	1.287332647	0.612632482	1.3612	1.8858	5.658	1.6772	121.93	1.4642
2/26/1997	1.291655903	0.612369871	1.366	1.8985	5.6921	1.6873	121.9	1.4773
2/27/1997	1.285677552	0.614817092	1.3671	1.8995	5.6973	1.6885	120.8	1.478
2/28/1997	1.287830006	0.613986615	1.367	1.898	5.693	1.6872	120.83	1.4735
3/03/1997	1.271779219	0.618238022	1.3675	1.9085	5.7285	1.6967	121.15	1.477
3/04/1997	1.2667849	0.619003405	1.37	1.9275	5.779	1.7134	121.95	1.4872
3/05/1997	1.275347532	0.620462865	1.3683	1.9268	5.7795	1.7128	121.5	1.4812
3/06/1997	1.270163851	0.619924369	1.3649	1.9328	5.7885	1.7172	121.28	1.486
3/07/1997	1.269035533	0.623752495	1.368	1.9363	5.7905	1.719	121.88	1.4852
3/10/1997	1.26984127	0.624804749	1.371	1.9172	5.7475	1.7031	121.7	1.4732
3/11/1997	1.261511291	0.622742558	1.3667	1.9175	5.7445	1.7036	121.77	1.4726
3/12/1997	1.259445844	0.627667587	1.364	1.915	5.7415	1.702	122.68	1.4656
3/13/1997	1.262148176	0.626370185	1.3633	1.9201	5.7599	1.7055	123.24	1.4642
3/14/1997	1.253446979	0.624141805	1.3636	1.908	5.7212	1.6962	123.46	1.4582
3/17/1997	1.260239445	0.628930818	1.3694	1.9025	5.704	1.6903	123.65	1.4585
3/18/1997	1.272264631	0.629326621	1.3746	1.8845	5.6468	1.6731	122.45	1.4395
3/19/1997	1.272264631	0.626252505	1.379	1.8955	5.6787	1.6829	122.8	1.4469
3/20/1997	1.270486596	0.627037873	1.3795	1.9025	5.6995	1.689	123.59	1.4494
3/21/1997	1.275347532	0.624414611	1.3802	1.9002	5.6947	1.6882	122.82	1.4595
3/24/1997	1.270648031	0.618390947	1.378	1.8975	5.691	1.6877	122.93	1.4564
3/25/1997	1.279263144	0.618352708	1.3779	1.903	5.708	1.6921	123.9	1.4675
3/26/1997	1.277139208	0.614401573	1.3746	1.903	5.703	1.6917	124.23	1.4651
3/27/1997	1.279426817	0.613045611	1.377	1.8866	5.652	1.6753	123.65	1.449
3/28/1997	1.276324186	0.612932884	1.381	1.8878	5.6495	1.6788	123.9	1.4505
3/31/1997	1.275510204	0.607976654	1.3835	1.8755	5.6165	1.6678	123.72	1.4383
4/01/1997	1.269680041	0.606612072	1.3865	1.8794	5.626	1.671	122.7	1.4427
4/02/1997	1.274697259	0.608828006	1.3877	1.8864	5.647	1.6751	122.72	1.4445
4/03/1997	1.283697048	0.607533414	1.3887	1.8787	5.626	1.6693	122.8	1.4335
4/04/1997	1.289490651	0.610165355	1.3923	1.8918	5.659	1.6802	124.27	1.4422
4/07/1997	1.288327751	0.614363826	1.3894	1.9224	5.75	1.7086	125.67	1.4648
4/08/1997	1.280409731	0.616029077	1.388	1.9242	5.755	1.7115	126.08	1.4692
4/09/1997	1.275835672	0.616522811	1.3882	1.9375	5.7995	1.7243	126.86	1.477
4/10/1997	1.279754287	0.616142945	1.3916	1.9323	5.782	1.7181	125.95	1.4704
4/11/1997	1.272264631	0.615574023	1.3976	1.9385	5.8	1.7238	126.04	1.466
4/14/1997	1.283697048	0.61633282	1.3985	1.9387	5.801	1.7245	126.48	1.4689
4/15/1997	1.289490651	0.615195325	1.3967	1.9497	5.83	1.7339	126.35	1.4693
4/16/1997	1.296008294	0.61633282	1.3978	1.9425	5.811	1.729	125.75	1.4715
4/17/1997	1.292824822	0.613120785	1.3975	1.9387	5.807	1.7245	126.05	1.469
4/18/1997	1.291989664	0.612932884	1.3994	1.927	5.7735	1.7125	125.88	1.4589
4/21/1997	1.288659794	0.611508592	1.3978	1.916	5.7525	1.7032	125.66	1.4496
4/22/1997	1.285347044	0.611172228	1.3957	1.928	5.7885	1.7147	126.25	1.4596
4/23/1997	1.287830006	0.616788996	1.3942	1.9265	5.776	1.7123	126.16	1.4624
4/24/1997	1.289490651	0.615384615	1.3928	1.93	5.79	1.7165	125.96	1.4615
4/25/1997	1.287332647	0.615953188	1.3966	1.9406	5.824	1.7246	125.88	1.469
4/28/1997	1.282544568	0.616067028	1.3995	1.9448	5.826	1.7289	126.68	1.469
4/29/1997	1.281394157	0.613045611	1.3979	1.9393	5.816	1.7227	126.81	1.4668
4/30/1997	1.282873637	0.617283951	1.3971	1.95	5.8375	1.733	127.03	1.4745
5/01/1997	1.274697259	0.615839389	1.3895	1.9355	5.801	1.7207	126.64	1.4685
5/02/1997	1.275510204	0.61671292	1.3833	1.9428	5.8235	1.727	126.57	1.47
5/05/1997	1.282051282	0.617283951	1.3813	1.947	5.844	1.7317	126.7	1.4741
5/06/1997	1.286670098	0.610687023	1.3781	1.9367	5.811	1.7225	125.45	1.4615
5/07/1997	1.287995878	0.611097531	1.3817	1.937	5.806	1.7215	125.09	1.4621
5/08/1997	1.282051282	0.617283951	1.3835	1.921	5.759	1.7079	123.85	1.444
5/09/1997	1.284686536	0.616903146	1.391	1.8983	5.6992	1.6903	120.73	1.423
5/12/1997	1.284191601	0.615953188	1.39	1.917	5.7435	1.7038	118.95	1.4385
5/13/1997	1.287498391	0.612782646	1.3862	1.9095	5.717	1.6972	118.75	1.4376
5/14/1997	1.285347044	0.609756098	1.3856	1.9125	5.727	1.7001	118.33	1.4395
5/15/1997	1.287830006	0.610314312	1.3791	1.9105	5.722	1.6987	116.28	1.4355
5/16/1997	1.290655653	0.61218243	1.3705	1.9045	5.705	1.6929	115.43	1.4205
5/19/1997	1.291489087	0.610500611	1.372	1.923	5.7585	1.7105	116.05	1.4288
5/20/1997	1.291655903	0.608346514	1.375	1.9065	5.712	1.6961	113.8	1.4075
5/21/1997	1.275510204	0.607348922	1.3667	1.9025	5.698	1.6918	114.08	1.406
5/22/1997	1.282873637	0.615953188	1.3717	1.9055	5.711	1.6943	115.96	1.4145
5/23/1997	1.307189542	0.612594952	1.3751	1.903	5.699	1.6927	115.8	1.4048
5/26/1997								
5/27/1997	1.308900524	0.613873542	1.3823	1.9109	5.736	1.6993	116.45	1.4165
5/28/1997	1.309757695	0.610426077	1.3843	1.906	5.725	1.6939	115.52	1.4162
5/29/1997	1.308215594	0.609570253	1.3817	1.9125	5.7425	1.6995	116.21	1.412
5/30/1997	1.31061599	0.611246944	1.3798	1.9213	5.772	1.709	116.4	1.4145
6/02/1997	1.319261214	0.611882763	1.3781	1.9434	5.8255	1.7283	116.74	1.4285
6/03/1997	1.315270288	0.611920206	1.374	1.9444	5.8265	1.7284	116.15	1.4383
6/04/1997	1.318044023	0.614552606	1.376	1.9487	5.84	1.7312	116.3	1.4481
6/05/1997	1.314060447	0.61244488	1.3764	1.9466	5.833	1.73	115.67	1.4482
6/06/1997	1.314405889	0.614250614	1.384	1.9472	5.8405	1.73	115.4	1.454
6/09/1997	1.313370108	0.611433812	1.3865	1.9225	5.774	1.7086	112.63	1.4377
6/10/1997	1.31302521	0.610426077	1.3862	1.934	5.815	1.72	112.6	1.4445
6/11/1997	1.319435282	0.610873549	1.387	1.9306	5.808	1.7171	111.42	1.4375
6/12/1997	1.329080276	0.611545988	1.3825	1.9393	5.818	1.7248	113.98	1.4413
6/13/1997	1.331026221	0.610873549	1.3804	1.9466	5.8387	1.7305	113.5	1.4405
6/16/1997	1.336005344	0.611359051	1.3845	1.9465	5.8382	1.7308	113.49	1.4416
6/17/1997	1.333333333	0.610314312	1.386	1.9505	5.8465	1.734	113.35	1.4465
6/18/1997	1.332445037	0.610351563	1.3873	1.9489	5.847	1.7329	113.5	1.4478
6/19/1997	1.33386688	0.606796117	1.3882	1.9405	5.8185	1.7244	114.09	1.4363
6/20/1997	1.328903654	0.604704602	1.3925	1.9462	5.836	1.7298	114.62	1.4399
6/23/1997	1.329787234	0.599232982	1.3895	1.9365	5.8035	1.7204	115.3	1.4328
6/24/1997	1.331912627	0.600853212	1.3916	1.9425	5.8235	1.7264	114.8	1.4393
6/25/1997	1.331026221	0.601503759	1.3948	1.942	5.824	1.7258	113.95	1.4383
6/26/1997	1.334222815	0.600240096	1.3817	1.9455	5.826	1.7272	113.23	1.4382
6/27/1997	1.341381623	0.601684717	1.3815	1.955	5.858	1.7376	114.67	1.4496
6/30/1997	1.324503311	0.600600601	1.381	1.963	5.8752	1.7438	114.61	1.4606
7/01/1997	1.328197636	0.603354652	1.3803	1.9609	5.868	1.7421	114.93	1.459
7/02/1997	1.328903654	0.599880024	1.377	1.9755	5.909	1.7529	114.52	1.4719
7/03/1997	1.326787847	0.592241635	1.3736	1.9697	5.897	1.7498	113.46	1.466
7/04/1997								
7/07/1997	1.344989913	0.592768228	1.3762	1.9679	5.896	1.7491	112.6	1.459
7/08/1997	1.338688086	0.592241635	1.3745	1.9808	5.934	1.7587	112.76	1.4655
7/09/1997	1.342281879	0.593824228	1.373	1.9837	5.946	1.7615	112.97	1.4602
7/10/1997	1.34589502	0.592381968	1.3736	1.9728	5.9218	1.7518	113.08	1.4498
7/11/1997	1.350621286	0.590493062	1.3705	1.9933	5.979	1.7704	113.88	1.4601
7/14/1997	1.358695652	0.592346878	1.369	2.0125	6.043	1.7885	113.76	1.472
7/15/1997	1.361841209	0.596480763	1.3708	2.029	6.0855	1.8029	115.87	1.4803
7/16/1997	1.359619307	0.597193192	1.3736	2.0258	6.073	1.7987	116.28	1.4832
7/17/1997	1.359249694	0.597014925	1.3781	2.0185	6.054	1.7922	116.13	1.4815
7/18/1997	1.34589502	0.596623113	1.3746	2.0148	6.0475	1.7885	115.46	1.473
7/21/1997	1.349527665	0.596089652	1.3746	2.021	6.06	1.795	115.88	1.4755
7/22/1997	1.352082207	0.597228858	1.3818	2.0467	6.124	1.8193	115.68	1.49
7/23/1997	1.357588922	0.595983074	1.3812	2.0536	6.146	1.8241	115.85	1.484
7/24/1997	1.355932203	0.597764361	1.3832	2.0595	6.171	1.8298	115.95	1.4995
7/25/1997	1.356483993	0.601395237	1.3848	2.0665	6.188	1.8348	116.75	1.515
7/28/1997	1.361470388	0.613798183	1.3865	2.0816	6.2265	1.8482	117.76	1.52
7/29/1997	1.342281879	0.614439324	1.3855	2.067	6.175	1.8321	118	1.517
7/30/1997	1.342822613	0.616903146	1.3813	2.066	6.1828	1.8374	118.33	1.515
7/31/1997	1.342101731	0.610202587	1.382	2.074	6.196	1.8379	118.37	1.5145
8/01/1997	1.352630867	0.61169562	1.3891	2.099	6.2817	1.8646	118.47	1.526
8/04/1997	1.354096141	0.614137444	1.3798	2.1	6.2935	1.8645	118.34	1.5255
8/05/1997	1.352813853	0.615384615	1.3815	2.1177	6.3475	1.881	119.26	1.536
8/06/1997	1.358695652	0.624687656	1.3871	2.117	6.3491	1.8786	118.65	1.5317
8/07/1997	1.36369835	0.62992126	1.3875	2.1079	6.3014	1.8702	118.4	1.5295
8/08/1997	1.362954886	0.630914826	1.3928	2.0801	6.223	1.8458	115.3	1.507
8/11/1997	1.357220413	0.628851717	1.3933	2.0915	6.2595	1.8568	115.85	1.523
8/12/1997	1.354829969	0.633914422	1.3932	2.1035	6.2925	1.8675	116.21	1.5285
8/13/1997	1.343183345	0.631911532	1.3926	2.0675	6.1835	1.835	115.78	1.5101
8/14/1997	1.34643867	0.630318311	1.3907	2.0755	6.212	1.8417	117.75	1.5195
8/15/1997	1.346257404	0.62150404	1.3903	2.03	6.1425	1.8237	117.8	1.5055
8/18/1997	1.353729525	0.621581303	1.3887	2.0535	6.145	1.8236	117.81	1.512
8/19/1997	1.348617667	0.623635797	1.3951	2.074	6.205	1.8423	118.45	1.5165
8/20/1997	1.347345729	0.628022358	1.3939	2.0905	6.255	1.8562	118.08	1.527
8/21/1997	1.336362421	0.628733103	1.3955	2.0755	6.212	1.8426	117.78	1.5165
8/22/1997	1.336541032	0.621851875	1.3948	2.0425	6.112	1.8145	117.26	1.4978
8/25/1997	1.339943722	0.62297533	1.3917	2.041	6.133	1.8205	118.73	1.4996
8/26/1997	1.339584729	0.620308914	1.3951	2.0255	6.0562	1.7971	118.32	1.4875
8/27/1997	1.351351351	0.621002298	1.3917	2.0397	6.094	1.8104	118.88	1.4965
8/28/1997	1.357773252	0.618888476	1.3878	2.0246	6.047	1.7975	118.75	1.4833
8/29/1997	1.361470388	0.61716966	1.389	2.0328	6.075	1.805	120.65	1.4889
9/01/1997								
9/02/1997	1.376462491	0.629049506	1.3845	2.0651	6.17	1.833	121.55	1.506
9/03/1997	1.377790025	0.631074088	1.3837	2.0448	6.1044	1.8148	121.03	1.4986
9/04/1997	1.365933616	0.630715863	1.3858	2.0472	6.114	1.818	120.72	1.497
9/05/1997	1.368363437	0.628140704	1.3824	2.027	6.056	1.8001	121.09	1.4753
9/08/1997	1.369863014	0.63183168	1.383	2.0375	6.086	1.8084	121.02	1.4875
9/09/1997	1.369863014	0.629643622	1.3845	2.0415	6.095	1.812	119.05	1.4885
9/10/1997	1.375515818	0.629326621	1.3852	2.0255	6.042	1.7978	119.26	1.4774
9/11/1997	1.388888889	0.626252505	1.392	2.0052	5.984	1.7815	119.58	1.471
9/12/1997	1.386001386	0.621697233	1.3935	1.9976	5.9604	1.7715	120.93	1.4662
9/15/1997	1.389081817	0.62336367	1.3922	1.9843	5.921	1.7604	120.4	1.4494
9/16/1997	1.395673412	0.627313217	1.3914	1.988	5.932	1.768	121.1	1.448
9/17/1997	1.396063102	0.625586487	1.3888	1.9955	5.951	1.7721	120.99	1.4593
9/18/1997	1.395673412	0.619693871	1.3911	2.0023	5.971	1.778	121.98	1.4665
9/19/1997	1.388310426	0.620655412	1.3902	1.9958	5.953	1.7717	121.93	1.4588
9/22/1997	1.389854065	0.624024961	1.389	2.0198	6.0275	1.7955	122.25	1.4726
9/23/1997	1.389854065	0.62053987	1.3903	2.0232	6.036	1.7956	121.53	1.4745
9/24/1997	1.387732445	0.621002298	1.3875	1.998	5.9625	1.7759	120.4	1.4601
9/25/1997	1.378359752	0.614288347	1.3842	1.9916	5.94	1.7686	121.3	1.4578
9/26/1997	1.383700014	0.621118012	1.3839	1.982	5.9168	1.7619	120.87	1.453
9/29/1997	1.390820584	0.61950192	1.3848	1.9805	5.9085	1.7584	121	1.451
9/30/1997	1.379310345	0.620462865	1.3824	1.9902	5.9335	1.7671	120.71	1.4548
10/01/1997	1.373626374	0.619386807	1.3791	1.9997	5.963	1.7754	120.8	1.4609
10/02/1997	1.373060552	0.619770685	1.3747	1.9964	5.957	1.7721	121.8	1.456
10/03/1997	1.374570447	0.619962802	1.3713	1.9815	5.918	1.759	121.93	1.4491
10/06/1997	1.382170007	0.619962802	1.3718	1.9861	5.925	1.7629	121.93	1.4521
10/07/1997	1.379310345	0.617474529	1.373	1.9759	5.895	1.7539	122.01	1.445
10/08/1997	1.372683596	0.616979269	1.3727	1.9745	5.8875	1.7533	121.09	1.4455
10/09/1997	1.359434475	0.615574023	1.3747	1.9645	5.86	1.7436	121.18	1.4561
10/10/1997	1.358695652	0.617017338	1.3795	1.9733	5.8815	1.7534	120.13	1.4572
10/13/1997								
10/14/1997	1.357957632	0.617398284	1.3826	1.9765	5.885	1.7545	121.75	1.4615
10/15/1997	1.365187713	0.615953188	1.3865	1.9707	5.8675	1.7495	121.31	1.458
10/16/1997	1.353912808	0.6177797	1.387	1.967	5.8545	1.7447	119.87	1.4558
10/17/1997	1.365187713	0.619386807	1.386	1.9982	5.948	1.7734	120.19	1.4755
10/20/1997	1.370801919	0.613609867	1.385	1.9976	5.941	1.7724	121.4	1.4732
10/21/1997	1.383125864	0.612070021	1.389	2.0152	5.993	1.7892	120.66	1.4885
10/22/1997	1.416430595	0.612070021	1.3915	2.0095	5.9775	1.7835	120.71	1.4793
10/23/1997	1.42551675	0.612857756	1.3895	1.9967	5.9487	1.7732	121.67	1.4685
10/24/1997	1.428571429	0.61173304	1.392	1.9985	5.9415	1.7741	121.73	1.4636
10/27/1997	1.447178003	0.604302635	1.3981	1.9857	5.905	1.7625	121.87	1.4552
10/28/1997	1.423487544	0.596801146	1.409	1.9491	5.7935	1.7291	119.7	1.4115
10/29/1997	1.420454545	0.598050356	1.4015	1.9555	5.8065	1.7366	120.53	1.4178
10/30/1997	1.426940639	0.600420294	1.4075	1.947	5.783	1.726	120.68	1.4059
10/31/1997	1.422475107	0.595734541	1.4099	1.9415	5.767	1.722	120.39	1.3995
11/03/1997	1.404494382	0.59655193	1.4065	1.958	5.8125	1.7373	121.04	1.4134
11/04/1997	1.419446416	0.594106464	1.4039	1.9437	5.7765	1.7237	121.83	1.407
11/05/1997	1.422475107	0.596125186	1.4005	1.9422	5.773	1.7218	122.56	1.4073
11/06/1997	1.43307538	0.591016548	1.4025	1.9373	5.7613	1.72	123.16	1.405
11/07/1997	1.44092219	0.591540964	1.4095	1.9245	5.7225	1.708	123.97	1.3958
11/10/1997	1.43472023	0.591961167	1.4071	1.9292	5.721	1.712	124.15	1.3912
11/11/1997								
11/12/1997	1.441961067	0.58702671	1.409	1.945	5.78	1.7236	126.1	1.3998
11/13/1997	1.43636886	0.587889477	1.4082	1.9394	5.7615	1.7208	125.93	1.3975
11/14/1997	1.436781609	0.590632567	1.4127	1.9525	5.801	1.732	126.78	1.4065
11/17/1997	1.43081986	0.590632567	1.4149	1.954	5.805	1.7338	125.85	1.4096
11/18/1997	1.430615165	0.58979652	1.4145	1.9445	5.7775	1.7252	125.85	1.4035
11/19/1997	1.450957632	0.591331086	1.4155	1.9526	5.8005	1.735	127.22	1.4043
11/20/1997	1.453065969	0.59084195	1.421	1.9549	5.8065	1.7338	126.81	1.4083
11/21/1997	1.430615165	0.591996211	1.417	1.9675	5.8508	1.7466	125.85	1.4182
11/24/1997	1.441337561	0.591715976	1.421	1.9585	5.82	1.737	127.07	1.4055
11/25/1997	1.456664239	0.595060994	1.418	1.9655	5.838	1.7444	127.45	1.4073
11/26/1997	1.463057791	0.597550045	1.4245	1.9854	5.8925	1.7605	127.51	1.418
11/27/1997								
11/28/1997	1.465201465	0.592241635	1.4245	1.9882	5.902	1.765	127.74	1.4255
12/01/1997	1.477104874	0.59435364	1.4245	2.0029	5.9473	1.777	129.15	1.433
12/02/1997	1.477104874	0.59463638	1.4218	2.001	5.9429	1.7753	128.77	1.4331
12/03/1997	1.479289941	0.593824228	1.418	1.9942	5.921	1.7701	128.72	1.4285
12/04/1997	1.485442662	0.598623167	1.4227	1.9948	5.9255	1.7706	129.4	1.4308
12/05/1997	1.489868892	0.602954477	1.423	2.0083	5.9675	1.7824	130.2	1.439
12/08/1997	1.49142431	0.607090821	1.4223	2.0132	5.9805	1.7868	130.5	1.4525
12/09/1997	1.498127341	0.605033882	1.4224	2.0194	5.998	1.7916	129.8	1.457
12/10/1997	1.500375094	0.606244316	1.4242	2.0116	5.975	1.7854	129.09	1.446
12/11/1997	1.501501502	0.604156597	1.4241	2.0003	5.924	1.7702	129.92	1.4335
12/12/1997	1.508295626	0.606023877	1.4208	1.9984	5.939	1.7728	130.73	1.4333
12/15/1997	1.522997259	0.612257393	1.4212	1.9969	5.9352	1.7722	131.08	1.4305
12/16/1997	1.540832049	0.612519907	1.4237	2.0085	5.975	1.7836	130.87	1.4415
12/17/1997	1.514004542	0.605803598	1.4229	1.995	5.931	1.7697	127	1.4343
12/18/1997	1.523229246	0.60114217	1.4245	2.01	5.9453	1.7753	128.53	1.4394
12/19/1997	1.531393568	0.599376648	1.4328	1.9943	5.924	1.7687	129.1	1.4278
12/22/1997	1.533036946	0.601793344	1.4345	2.0057	5.9591	1.7802	130.38	1.438
12/23/1997	1.523229246	0.599520384	1.4364	1.9995	5.937	1.7743	130	1.4338
12/24/1997	1.524855139	0.59970015	1.4355	1.998	5.931	1.7732	130.06	1.4346
12/25/1997								
12/26/1997	1.524622656	0.598981731	1.4356	1.999	5.939	1.7749	130.3	1.4342
12/29/1997	1.529051988	0.599412576	1.4398	2.0145	5.9819	1.7875	130.05	1.4474
12/30/1997	1.534448366	0.604156597	1.4365	2.0194	5.995	1.792	130.05	1.4558
12/31/1997	1.534919417	0.608753881	1.4288	2.0278	6.019	1.7991	130.45	1.461
1/01/1998								
1/02/1998	1.538461538	0.609124688	1.4255	2.0322	6.0335	1.803	132.4	1.467
1/05/1998	1.558117794	0.612369871	1.4264	2.0557	6.0999	1.8223	133.99	1.4803
1/06/1998	1.575547503	0.61218243	1.431	2.0521	6.0968	1.821	133.88	1.479
1/07/1998	1.558846454	0.615271027	1.4297	2.056	6.107	1.8235	131.7	1.4765
1/08/1998	1.574059499	0.620578379	1.4317	2.0514	6.0905	1.8203	132.49	1.4732
1/09/1998	1.545595054	0.618620476	1.4255	2.0498	6.0885	1.8183	131.52	1.4763
1/12/1998	1.555209953	0.616484804	1.4345	2.0482	6.0858	1.8177	132.83	1.4744
1/13/1998	1.54679041	0.611807892	1.4362	2.0512	6.0957	1.8203	131.72	1.4765
1/14/1998	1.545595054	0.613459297	1.4348	2.054	6.1035	1.8226	131.43	1.4828
1/15/1998	1.537751807	0.613496933	1.4369	2.0635	6.1333	1.831	130.41	1.4933
1/16/1998	1.51194436	0.612107486	1.4366	2.064	6.1262	1.831	128.88	1.4975
1/19/1998								
1/20/1998	1.502178158	0.614590376	1.439	2.0743	6.1672	1.8431	128.8	1.4983
1/21/1998	1.516300227	0.614854894	1.4437	2.0589	6.123	1.8275	127.5	1.4861
1/22/1998	1.516070346	0.606134077	1.4508	2.032	6.0425	1.803	127.22	1.4701
1/23/1998	1.508295626	0.599268892	1.4556	2.0085	5.968	1.7808	125.78	1.4449
1/26/1998	1.493875112	0.605143722	1.4498	2.0224	6.0185	1.7944	126.64	1.4585
1/27/1998	1.481920569	0.607017118	1.4545	2.0178	5.994	1.7898	126.02	1.4498
1/28/1998	1.468428781	0.608642727	1.4568	2.0367	6.0555	1.807	125.26	1.4623
1/29/1998	1.481481481	0.609756098	1.4637	2.051	6.097	1.8212	125.38	1.4673
