OBS,AMSTEOE,DAXINDX,FRCAC40,FTSE100,HNGKNGI,JAPDOWA,SNGALLS,SPCOMP
8/14/1996,549.45,2538.68,1979.52,3830.3,11166.8,20981.11,529.11,662.05
8/15/1996,554.8,2546.33,1979.52,3837.4,11159.39,20968.25,529.61,662.28
8/16/1996,557.42,2548.36,1979.52,3872.9,11175.98,20834,530.09,665.21
8/19/1996,560.85,2562.76,1986.21,3863.7,11213.5,21106.41,524.71,666.58
8/20/1996,565.72,2560.26,2019.26,3883.2,11312.51,21127.01,532.75,665.69
8/21/1996,559.48,2543.74,2000.64,3872.1,11436.5,21275.02,541.46,665.07
8/22/1996,564.95,2557.26,2017.76,3891.1,11478.77,21363.24,538.29,670.68
8/23/1996,560.73,2555.16,2020.82,3907.5,11424.64,21228.8,542.05,667.03
8/26/1996,556.19,2552.36,2020.42,3907.5,11424.64,20883.74,536.34,663.88
8/27/1996,560.41,2558.84,2017.99,3905.7,11338.93,20910.27,539.1,666.4
8/28/1996,563.38,2563.16,2002.9,3918.7,11379.49,20709.81,540.31,664.81
8/29/1996,558.98,2560.06,1977.56,3885,11328.21,20553.16,538.72,657.4
8/30/1996,550.99,2543.83,1970.61,3867.6,11159.02,20166.9,537.57,651.99
9/02/1996,554.98,2532.88,1976.98,3884.4,11106.57,20107.11,530.14,651.99
9/03/1996,550.98,2510.77,1971.43,3855.9,10957.18,20198.15,526.54,654.72
9/04/1996,554.16,2532.39,1984.77,3872.7,11076.95,20201.87,526.89,655.61
9/05/1996,553.08,2529.54,1996.23,3887.2,11040.51,20379.82,528.19,649.44
9/06/1996,553.39,2517,2004.75,3893,11025.59,20152.53,525.15,655.68
9/09/1996,561.64,2548.73,2020.3,3910.8,11212.6,20202.27,523.57,663.76
9/10/1996,562.26,2570.95,2042.12,3916.1,11223.62,20559.59,527.15,663.81
9/11/1996,562.07,2566.8,2038.06,3905.6,11236.36,20571.04,523.57,667.28
9/12/1996,564.9,2570.32,2065.37,3932.6,11251.72,20443.93,527.5,671.15
9/13/1996,566.05,2595.96,2080.37,3967.9,11369.04,20842.64,531.46,680.54
9/16/1996,568.17,2629.87,2086.19,3977.2,11567.9,20842.64,530.04,683.98
9/17/1996,564.27,2628.08,2080.86,3972.3,11621.61,21310.59,531.41,682.94
9/18/1996,563.16,2625.7,2072.73,3955.7,11594.03,21156.75,525.89,681.47
9/19/1996,563.81,2624.44,2082.33,3974.3,11586.68,21322.85,529.64,683
9/20/1996,565.7,2646.1,2079.46,3964.1,11592.36,21112.24,526.82,687.03
9/23/1996,561.67,2627.04,2067.09,3919.7,11622.13,21112.24,524.08,686.48
9/24/1996,563.97,2638.45,2081.5,3910.5,11546.7,21171.99,524.19,685.61
9/25/1996,570.61,2658.97,2103.41,3935.7,11603.53,21350.67,525.75,685.83
9/26/1996,571.37,2666.55,2104.14,3933.2,11636.13,21461.37,527.01,685.86
9/27/1996,571.92,2659.04,2107.05,3946.4,11759.39,21547.02,529.17,686.19
9/30/1996,576.96,2651.85,2132.81,3953.7,11902.43,21556.4,529.6,687.31
10/01/1996,576.93,2655.73,2123.21,3992.2,11921.22,21462.97,526.07,689.08
10/02/1996,581.91,2676.5,2141.84,4015.1,11951.88,21498.6,525.17,694.01
10/03/1996,581.59,2676.5,2136.09,4000,12014.56,21331.5,522.92,692.78
10/04/1996,584.93,2683.28,2152.69,4024.8,11905.51,21148.03,524.16,701.46
10/07/1996,587.46,2702.64,2151.55,4031.5,12133.07,21161.01,516.02,703.34
10/08/1996,589.15,2691.17,2161.54,4035.6,12106.76,21038.53,513.56,700.64
10/09/1996,587.84,2702.99,2146.71,4009.3,12250.57,20870.83,517.33,696.74
10/10/1996,584.37,2680.75,2135.63,3994.7,12242.47,20870.83,513.8,694.61
10/11/1996,587.2,2686.03,2147.12,4028.1,12218.4,20968.16,508.56,700.66
10/14/1996,588.91,2693.88,2143.62,4038.7,12330.35,21029.25,505.3,703.54
10/15/1996,592.45,2728.45,2168.28,4050.8,12490.7,21429.93,509.48,702.57
10/16/1996,590.48,2714.9,2158.52,4024.4,12396.18,21397.19,510.32,704.41
10/17/1996,589.74,2716.26,2165.33,4042.1,12436.8,21423.74,508.23,706.99
10/18/1996,594.33,2734.82,2185.23,4053.1,12510.05,21612.3,509.44,710.82
10/21/1996,592.43,2729.03,2180.22,4073.1,12510.05,21302.95,509.44,709.85
10/22/1996,593.11,2718.98,2175.61,4057.2,12444.66,21123.68,504.36,706.57
10/23/1996,583.57,2699.53,2148.86,4028.4,12492.37,21082.15,509.58,707.27
10/24/1996,585.16,2678.43,2151.62,3999.4,12473.56,21003.49,512.85,702.29
10/25/1996,590.18,2674.22,2162.43,4022.4,12388.38,20739.97,514.96,700.92
10/28/1996,591.15,2703.83,2150.39,4025.3,12262.77,20885.41,512.51,697.26
10/29/1996,581.75,2673.62,2125.74,3993.5,12192.17,20958.08,508.89,701.5
10/30/1996,577.09,2678.73,2124.76,3963.9,12405.47,20681.67,512.63,700.9
10/31/1996,577.02,2659.25,2140.51,3979.1,12477.56,20466.86,516.53,705.27
11/01/1996,581.31,2683.25,2140.51,3948.5,12529.27,20633.06,512.06,703.77
11/04/1996,581.32,2671.86,2142.15,3928.1,12559.4,20633.06,514.29,706.73
11/05/1996,586.03,2691.29,2187.32,3921.1,12502.7,20592.33,513.19,714.14
11/06/1996,589.43,2729.19,2213.37,3935.7,12775.47,20991.52,513.39,724.59
11/07/1996,588.6,2713.22,2211.81,3900.4,12735.26,20771.11,517.08,727.65
11/08/1996,592.71,2739.83,2205.2,3910.8,12751.16,21201.04,522.03,730.82
11/11/1996,597.1,2728.32,2205.2,3914.4,12771.86,21065.08,522.03,731.87
11/12/1996,597.59,2734.3,2229.13,3934.3,12806.31,21206.43,524.78,729.56
11/13/1996,602.02,2773.43,2217.19,3926.9,12943.69,20979.44,528.38,731.13
11/14/1996,604.91,2777.01,2218.18,3926.1,13004.8,21031.04,536.5,735.88
11/15/1996,608.88,2795.8,2240.33,3958.2,12889.37,20929.73,538.11,737.62
11/18/1996,610.04,2763.84,2228.81,3962.1,13042.8,20796.37,534.65,737.02
11/19/1996,609.46,2764.09,2240.05,3978.1,13056.93,20956.18,533.17,742.16
11/20/1996,606.59,2774.5,2233.39,3962.8,13167.16,21189.96,538.77,743.95
11/21/1996,608.24,2772.34,2233.57,3953.8,13099.56,21143.34,539.27,742.75
11/22/1996,615.47,2763.69,2255.47,4018.7,13116.79,21216.11,538.64,748.73
11/25/1996,623.27,2799.19,2277.14,4054.6,13239.39,21293.57,540.41,757.03
11/26/1996,627.1,2810.64,2275.08,4068.4,13485,21418.25,540.73,755.96
11/27/1996,618.4,2797.03,2270.77,4049.2,13530.95,21345.28,541.31,755
11/28/1996,624.23,2817.49,2290.31,4050.2,13310.76,21035.54,536.78,755
11/29/1996,631.06,2845.52,2315.66,4058,13393.93,21020.36,533.35,757.02
12/02/1996,627.24,2858.6,2318.63,4038.5,13517.56,20674.69,540.2,756.56
12/03/1996,636.37,2886.98,2349.11,4061.5,13456.26,20630.56,535.56,748.28
12/04/1996,630.81,2866.07,2308.65,4045.2,13434.24,20659.91,539.78,745.1
12/05/1996,628.44,2909.91,2292.5,4051.2,13491.56,20943.9,540.77,744.38
12/06/1996,616.26,2791.96,2240.72,3963,13102.73,20276.7,533.3,739.6
12/09/1996,623.9,2857.24,2255.84,4011.6,13144.23,20603.71,535.58,749.81
12/10/1996,622.33,2891,2251.4,4035.7,13342.46,20822.12,537.23,747.54
12/11/1996,610.56,2841.05,2213.28,3982.5,13189.6,20568.38,533.83,740.73
12/12/1996,611.41,2847.08,2212.11,3990.7,13053.28,20501.2,525.39,729.33
12/13/1996,606.65,2799.71,2203.41,3972.4,12784.07,20341.39,530.29,728.64
12/16/1996,616.12,2855.79,2222.57,3993.8,12937.48,20422.04,536.16,720.98
12/17/1996,612.94,2815.13,2193.7,3979.6,12815.37,20413.46,532.35,726.04
12/18/1996,618.43,2820.75,2218.89,4018.2,12766.02,20093.03,530.05,731.54
12/19/1996,625.56,2807.75,2248.7,4051.3,12846.56,19570.67,530.38,745.76
12/20/1996,632.71,2854.45,2278.53,4077.6,13131.41,19690.46,527.98,748.87
12/23/1996,635.03,2845.57,2287.44,4087.2,13331.48,19690.46,527.91,746.92
12/24/1996,633.95,2845.57,2289.55,4092.5,13341.61,19161.71,528.91,751.03
12/25/1996,633.95,2845.57,2289.55,4092.5,13341.61,19549.41,528.91,751.03
12/26/1996,633.95,2845.57,2303.75,4092.5,13341.61,19291.58,528.99,755.82
12/27/1996,639.09,2852.88,2306.95,4091,13404.14,19369.04,530.24,756.79
12/30/1996,648.24,2888.69,2318.63,4115.7,13480.75,19361.35,532.64,753.85
12/31/1996,648.24,2888.69,2315.73,4118.5,13451.45,19361.35,536.12,740.74
1/01/1997,648.24,2888.69,2315.73,4118.5,13451.45,19361.35,536.12,740.74
1/02/1997,634.41,2848.77,2256.97,4057.4,13203.44,19361.35,536.12,737.01
1/03/1997,645.95,2859.28,2282.76,4089.5,13222.79,19361.35,537.76,748.03
1/06/1997,652.84,2881.32,2306.67,4106.5,13443.93,19446,540.36,747.65
1/07/1997,648.29,2886.13,2301.69,4078.8,13420.16,18896.19,541.13,753.23
1/08/1997,652.34,2906.34,2331.62,4087.5,13454.93,18680.38,543.23,748.41
1/09/1997,650.08,2892.63,2349.08,4087,13198.11,18073.87,544.17,754.85
1/10/1997,646.69,2933.39,2327.5,4056.6,13191.5,17303.65,539.03,759.5
1/13/1997,652.76,2954.95,2361.27,4107.3,13289.21,18118.79,535.5,759.51
1/14/1997,657.83,2948.88,2402.14,4168.2,13293.87,18093.13,532.82,768.86
1/15/1997,661.67,2988.45,2387.98,4158.9,13766.65,18093.13,537.22,767.2
1/16/1997,669.55,2993.31,2407.77,4197.5,13830.68,18144.34,535.47,769.75
1/17/1997,670.08,3001.37,2425.1,4207.7,13856.4,18090.04,543.87,776.17
1/20/1997,673.63,3030.68,2406.1,4194,13868.24,17480.34,549.46,776.7
1/21/1997,672.32,2976.71,2409.88,4195.5,13732.79,17358.16,546.08,782.72
1/22/1997,681.28,3028.67,2442.46,4219.1,13692.79,18013.88,548.86,786.23
1/23/1997,685.02,3033.46,2461.25,4271.5,13610.33,17909.46,551.2,777.56
1/24/1997,676.68,2998.24,2430.34,4218.8,13379.55,17689.36,550.1,770.52
1/27/1997,682.48,2994.53,2435.17,4212,13294.9,17334.9,546.81,765.02
1/28/1997,683.18,2989.33,2482.76,4237.4,13403.29,17796.57,546.98,765.02
1/29/1997,672.63,2999.2,2465.01,4207.5,13285.43,18335.3,547.48,772.5
1/30/1997,675.09,3017.32,2503.06,4228.4,13288.4,17864.04,549.38,784.17
1/31/1997,675.68,3035.15,2516.56,4275.8,13321.79,18330.01,550.6,786.16
2/03/1997,674.77,3062.29,2508.55,4257.8,13451.07,18085.95,552.11,786.73
2/04/1997,680.22,3067.06,2503.07,4260.9,13548.43,18314.33,548.95,789.26
2/05/1997,689.49,3098,2541.25,4281.5,13660.5,18185.97,548.07,778.28
2/06/1997,687.22,3104.14,2558.43,4265.9,13660.5,18038.43,549.95,780.15
2/07/1997,694.25,3138.01,2597.52,4307.8,13660.5,17867.04,549.95,789.56
2/10/1997,695.04,3184.36,2595.37,4307.7,13643.54,18181.17,549.95,785.43
2/11/1997,698.72,3187.58,2582.09,4304.3,13454.21,18181.17,554.04,789.59
2/12/1997,704.97,3216.14,2599.33,4304.3,13462.61,18409.96,561.49,802.77
2/13/1997,712.5,3229.48,2628.41,4327.1,13239.95,18688.06,570.02,811.82
2/14/1997,719.49,3248.18,2627.42,4341,13113.26,18722,572.33,808.48
2/17/1997,731.99,3232.57,2634.48,4337.8,13144.62,18750.65,573.03,808.48
2/18/1997,735.42,3276.16,2617.52,4332.3,13102.94,18470.75,567.24,816.29
2/19/1997,738.23,3233.75,2594.76,4357.4,13106.32,18599.12,568.62,812.49
2/20/1997,733.71,3196.03,2575.24,4356.1,13411.33,19051.71,569.81,802.8
2/21/1997,728.92,3184.09,2562.84,4336.8,13444.85,19034.54,568.18,801.77
2/24/1997,733.51,3184.21,2567.85,4331.1,13375.69,18896.99,561.56,810.28
2/25/1997,750.19,3233.21,2607.72,4344.7,13520.26,19070.07,559.5,812.1
2/26/1997,750.51,3237.87,2602.17,4329.3,13541.83,18990.92,561.36,805.68
2/27/1997,747.15,3276.72,2629.4,4339.2,13546.6,19021.56,556.91,795.07
2/28/1997,737.46,3259.64,2607.55,4308.3,13398.72,18557,557.01,790.82
3/03/1997,736.26,3263.86,2600.26,4307.1,13507.28,18429.13,552.36,795.31
3/04/1997,753.4,3320.66,2651.69,4357.7,13450.08,18564.78,551.9,790.95
3/05/1997,755.23,3364.99,2666.19,4360.1,13410.76,18273.51,550.96,801.99
3/06/1997,764.67,3417.6,2698.92,4399.3,13416.36,18041.33,550.47,798.56
3/07/1997,764.96,3376.2,2708.28,4420.3,13337.35,18198.74,552.1,804.97
3/10/1997,769.96,3436.07,2709.21,4437.4,13268.76,18113.89,548.44,813.65
3/11/1997,774.2,3460.59,2686.15,4444.3,13252.2,18267.72,551.65,811.34
3/12/1997,759.41,3415.4,2641.7,4422.5,13119.13,18183.27,546.11,804.26
3/13/1997,758.03,3349.81,2632.1,4397.7,12917.09,17900.48,541.75,789.56
3/14/1997,766.06,3359.29,2645.62,4424.3,12736.53,17923.64,538.55,793.17
3/17/1997,753.4,3350.99,2588.38,4373.3,12838.53,18053.5,535.79,795.71
3/18/1997,741.73,3291.19,2573.95,4356.8,12748.91,18445.2,532.32,789.66
3/19/1997,735.04,3315.93,2596.77,4332.2,12651.42,18493.71,529.61,785.77
3/20/1997,710.31,3264.67,2553.72,4258.1,12472.33,18493.71,525.84,782.65
3/21/1997,727.3,3298.24,2587.13,4254.8,12489.3,18633.16,517.54,784.1
3/24/1997,715.22,3321.84,2579.28,4214.8,12749.14,18043.82,520.66,790.89
3/25/1997,727.84,3349.14,2624.25,4270.7,12832.53,18439.61,531.8,789.07
3/26/1997,734.4,3418.12,2648.73,4301.5,12776.39,18472.45,527.94,790.5
3/27/1997,740.99,3429.05,2656.68,4312.9,12534.32,18210.42,522.42,773.88
3/28/1997,740.99,3429.05,2656.68,4312.9,12534.32,18189.72,522.42,773.88
3/31/1997,740.99,3429.05,2656.68,4312.9,12534.32,18003.4,516.81,757.12
4/01/1997,708.6,3295.93,2581.82,4248.1,12074.19,17869.59,516.04,759.64
4/02/1997,708.55,3301.91,2530.28,4236.6,12136.32,18037.3,518.46,750.11
4/03/1997,702.11,3215.24,2514.52,4214.6,12055.17,18129.31,510.7,750.32
4/04/1997,708.43,3244.93,2517.97,4236.6,12204.59,17860.59,514.48,757.9
4/07/1997,727.59,3312.88,2572.31,4271.7,12287.84,17715.67,517.6,762.13
4/08/1997,727.61,3329.76,2579,4269.3,12398.57,18021.7,523.84,766.12
4/09/1997,738.69,3359.46,2617.55,4292.3,12426.68,17703.37,522.52,760.6
4/10/1997,733.47,3351.49,2607.97,4313.2,12358.7,17485.75,516.86,758.34
4/11/1997,724.38,3340.05,2574.56,4270.7,12516.6,17846.98,509.72,737.65
4/14/1997,716.21,3279.9,2566.13,4251.7,12295.9,17692.47,501.91,743.73
4/15/1997,736.37,3327.68,2620.63,4286.8,12342.02,17933.59,501.07,754.72
4/16/1997,729.58,3353.45,2620.97,4294.6,12581.31,18031.2,504.6,763.53
4/17/1997,739.63,3383.25,2615.18,4298.9,12516.23,18093.41,503.26,761.77
4/18/1997,741.79,3344.39,2547.56,4310.5,12541.18,18352.14,503.26,766.34
4/21/1997,744.92,3347.58,2522.67,4328.7,12626.04,18551.66,501.22,760.37
4/22/1997,748.69,3340.33,2514.67,4346.1,12580.85,18544.45,499.81,774.61
4/23/1997,758.94,3395.95,2533.64,4387.7,12707.04,18735.47,498.22,773.64
4/24/1997,763.16,3397.36,2539.83,4388.5,12726.83,18698.07,494.52,771.18
4/25/1997,752.62,3374.1,2536.26,4369.7,12645.76,18612.86,492.74,765.37
4/28/1997,749.76,3363.06,2550.25,4389.7,12610.17,18670.37,483.35,772.96
4/29/1997,763.34,3383.19,2602.86,4433.2,12600.42,18670.37,479.94,794.05
4/30/1997,763.34,3438.07,2639.46,4436,12903.3,19151.12,484.79,801.34
5/01/1997,772.74,3438.07,2639.46,4445,13020.78,19275.33,484.79,798.53
5/02/1997,771.57,3460.37,2655.31,4455.6,13081.7,19514.75,486.13,812.97
5/05/1997,779.57,3528.78,2672.84,4455.6,13399.34,19514.75,490.97,830.24
5/06/1997,781.76,3568.28,2651.93,4519.3,13579.34,20180.92,496.57,827.76
5/07/1997,775.99,3551.98,2643.31,4537.5,13605.91,20048.9,502.38,815.62
5/08/1997,775.99,3551.98,2643.31,4580.4,13740.3,20061.81,499.14,820.26
5/09/1997,780.81,3562.41,2633.91,4630.9,13930.8,19802.78,504.37,824.78
5/12/1997,788.08,3575.37,2693.09,4669.6,13987.8,20143.51,510.63,837.66
5/13/1997,786.03,3595.15,2719.58,4691,13906.46,20129.11,513.99,833.13
5/14/1997,796.86,3573.69,2774.63,4686.9,14153.58,20209.72,513.24,836.04
5/15/1997,795.02,3562.11,2776.01,4681.2,14041.9,20056.31,502.44,841.88
5/16/1997,794.3,3604.55,2784.28,4693.9,14062.37,20324.73,499.42,829.75
5/19/1997,794.3,3604.55,2784.28,4645.2,14108.82,20489.75,495.17,833.27
5/20/1997,787.45,3543.43,2751.11,4607.5,14236.2,20332.83,498.28,841.66
5/21/1997,803.93,3596.09,2786.35,4642,14235.52,19841.98,498.28,839.35
5/22/1997,800.84,3579.42,2741.65,4651.8,14212,19877.39,499.65,835.66
5/23/1997,803.96,3602.19,2762.9,4661.8,14331.68,20009,497.25,847.03
5/26/1997,812.19,3657.86,2654.74,4661.8,14574.64,20043.5,496.13,847.03
5/27/1997,806.13,3674.36,2680.34,4681.6,14540.16,19889.89,497.88,849.71
5/28/1997,804.95,3636.42,2583.17,4677.5,14556.48,20351.34,498.64,847.21
5/29/1997,804.62,3636.42,2579.24,4672.3,14416.57,20312.23,501.17,844.08
5/30/1997,790.97,3547.84,2583.94,4621.3,14757.81,20068.81,504.48,848.28
6/02/1997,807.48,3605.62,2601.45,4562.8,14990.9,20451.85,505.75,846.36
6/03/1997,811.99,3625.74,2624.49,4557.8,14760.17,20563.16,504.64,845.48
6/04/1997,817.12,3661.84,2635.37,4557.1,14831.58,20611.56,502.54,840.11
6/05/1997,820.69,3673.03,2690.85,4576.2,14795.52,20488.15,501.5,843.43
6/06/1997,824.43,3695.29,2719.25,4645,14655.13,20485.75,500.68,858.01
6/09/1997,829.33,3667.43,2686.2,4686.7,14655.13,20223.82,497.51,862.91
6/10/1997,830.77,3665.01,2664.18,4739.6,14439.71,20532.55,493.05,865.27
6/11/1997,827.15,3677.43,2696.19,4724.8,14421.52,20289.93,494.16,869.57
6/12/1997,839.36,3707.99,2760.27,4757.4,13924.34,20564.46,491.11,883.48
6/13/1997,846.09,3744.44,2808.52,4783.1,14112.55,20528.35,490.6,893.27
6/16/1997,849.99,3765.11,2795.87,4745.1,14394.6,20681.07,489.85,893.9
6/17/1997,847.15,3741.48,2762.6,4682.2,14307.15,20593.66,492.06,894.42
6/18/1997,849.13,3730.27,2751.74,4657,14203.89,20497.85,489.04,889.06
6/19/1997,856.59,3749.27,2739.69,4653.7,14506.49,20507.85,491.7,897.99
6/20/1997,862.2,3788.27,2757.1,4593.9,15154.36,20385.54,489.35,898.7
6/23/1997,860.86,3754.72,2762.2,4575.8,15021.23,20436.14,493.47,878.62
6/24/1997,861.06,3755.82,2784.76,4596.3,14890.96,20341.93,494.13,896.34
6/25/1997,871.46,3798.51,2867.44,4640,15065.02,20679.27,495.66,888.99
6/26/1997,870.63,3805.29,2893.64,4657.9,15128.02,20624.76,495.76,883.68
6/27/1997,870.45,3795.41,2891.04,4640.3,15196.79,20523.75,487.16,887.3
6/30/1997,861.55,3785.77,2858.26,4604.6,15196.79,20604.96,491.31,885.14
7/01/1997,871.31,3819.85,2944.04,4728.3,15196.79,20175.52,494,891.03
7/02/1997,879.02,3854.76,2909.45,4751.4,15196.79,20196.42,490.48,904.03
7/03/1997,897.1,3887.39,2936.98,4831.7,15055.74,20121.41,491.21,916.92
7/04/1997,907.19,3942.53,2934.48,4812.8,14822.97,19968,493.75,916.92
7/07/1997,918.85,3972.84,2947.66,4810.7,14858.58,19705.17,498.14,912.2
7/08/1997,918.04,4006.4,2929.81,4758.5,14792.17,19853.89,501.38,918.75
7/09/1997,935.37,4055.86,2950.56,4762.4,14703.73,19697.17,494.24,907.54
7/10/1997,924.71,3992.38,2929.09,4767.8,14839.23,19754.78,485.92,913.78
7/11/1997,936.51,4040.97,2941.59,4799.5,15225.29,19875.49,489.06,916.68
7/14/1997,948.17,4124.19,2941.59,4857.4,15370.94,20228.72,485.91,918.38
7/15/1997,949.16,4121.13,2950.7,4899.3,15487.24,20069.41,484.74,925.76
7/16/1997,965.25,4201.24,2988.01,4964.2,15446.02,20358.74,483.53,936.59
7/17/1997,953.37,4227.31,2958.59,4949,15706.29,20519.25,487.85,931.61
7/18/1997,941.79,4196.53,2876.69,4877.2,15570.4,20249.32,490.48,915.3
7/21/1997,931.34,4108.4,2874.12,4805.7,15536.3,20249.32,495.77,912.94
7/22/1997,960.62,4230.42,2921.13,4846.7,15446.78,20157.02,497.64,933.98
7/23/1997,990.9,4406.09,3003.53,4874.5,15738.81,20130.51,500.62,936.56
7/24/1997,985.25,4335.74,2973.53,4862.9,15709.23,20286.23,503.34,940.3
7/25/1997,989.03,4317.64,3025.94,4851.5,15658.12,20389.54,505.18,938.79
7/28/1997,992.89,4371.16,3022.2,4862.6,15666.59,20575.26,502.39,936.45
7/29/1997,974.96,4381.69,3023.63,4876.6,15772.06,20402.74,503.54,942.29
7/30/1997,975.31,4421.72,3069.3,4927.3,15983.18,20212.82,499.78,952.29
7/31/1997,983.33,4438.93,3075.67,4907.5,16365.71,20331.43,499.3,954.29
8/01/1997,980.74,4408.79,3049.44,4899.3,16379.22,19804.38,496.88,947.14
8/04/1997,979.35,4296.94,2992.41,4895.7,16259.59,19668.07,495.62,950.3
8/05/1997,979.59,4302.68,2984.1,4960.6,16371.52,19514.45,489.25,952.37
8/06/1997,992.89,4335.39,3037.09,5026.2,16541.6,19702.07,490.54,960.32
8/07/1997,1010.97,4414.35,3056.34,5086.8,16673.27,19475.85,494.83,951.19
8/08/1997,996.16,4354.15,2996.27,5031.3,16647.54,19604.46,498.94,933.54
8/11/1997,973.07,4333.13,2983.44,5031.9,16460.47,18824.18,481.28,937
8/12/1997,978.4,4363.09,2998.57,5075.8,16383.41,19099.11,483.67,926.53
8/13/1997,935.76,4278.48,2924.04,5003.6,16482.93,19008.6,479.54,922.02
8/14/1997,935.59,4231.43,2921.84,4991.3,16497.71,19222.62,485.83,924.77
8/15/1997,894.42,4152.86,2921.84,4865.8,16096.88,19326.03,495.53,900.81
8/18/1997,917.48,4078.6,2870.13,4835,16096.88,19041.1,482.79,912.49
8/19/1997,947.45,4169.62,2936.16,4914.2,15477.26,18961,480.83,926.01
8/20/1997,959.72,4223.43,2979.27,4958.4,15855.67,19252.23,484.62,939.35
8/21/1997,950.29,4253.67,2957.23,4978,15654.03,19157.12,482.79,925.05
8/22/1997,918.42,4086.01,2904.23,4901.1,15429.75,18650.17,482.24,923.55
8/25/1997,922.19,4071.79,2898.57,4901.1,15598.88,18656.17,482.07,920.16
8/26/1997,903.44,3959.33,2869.26,4886.3,15547.22,18814.98,482.74,913.02
8/27/1997,907.33,3995.66,2871.7,4906.9,15533.95,18441.94,477.71,913.7
8/28/1997,877.27,3973.65,2828.41,4845.4,14876.1,18451.45,460.16,903.67
8/29/1997,868.29,3906.03,2770.49,4817.5,14135.25,18229.42,453.57,899.47
9/01/1997,881.92,3989.96,2805.84,4870.2,13425.65,17974.3,441.82,899.47
9/02/1997,925.21,4047.37,2921.15,4952.2,13735.33,18232.52,437.04,927.58
9/03/1997,928.61,4103.65,2917.92,4976.9,14713.99,18735.17,438.62,927.86
9/04/1997,916.27,4071.68,2926.99,4991.3,14199.17,18615.06,440.57,930.87
9/05/1997,916.51,4100.67,2924.51,4994.2,14563.55,18650.17,455.21,929.05
9/08/1997,905.2,4068.01,2940.89,4985.2,14806.49,18633.86,464.97,931.2
9/09/1997,895.17,4094.39,2919.72,4950.5,14996.66,18695.97,476.7,933.62
9/10/1997,877.56,4050.14,2874.57,4905.2,14805.44,18704.77,471.58,919.03
9/11/1997,856.02,3972.55,2843.6,4854.8,14308.3,18282.23,462.71,912.59
9/12/1997,864.73,3854.81,2834.07,4848.2,14470.46,17965.8,464.81,923.91
9/15/1997,869.5,3820.13,2898.62,4902.9,14630.65,17965.8,466.8,919.77
9/16/1997,882.1,3898.95,2940.55,4976.4,14411.19,17974.5,464.51,945.64
9/17/1997,898.11,4010.48,2944,5013.1,14411.19,17683.27,462.18,943
9/18/1997,902.77,4000.48,2978.37,5046.2,14419.45,17930.09,458.06,947.29
9/19/1997,893.29,4032.97,2977.18,5023.8,14384.13,18058.21,458.12,950.51
9/22/1997,910.44,4088.92,3017.45,5075.7,14108.08,18201.32,457.4,955.43
9/23/1997,909.14,4098.2,2997.23,5027.5,14094.38,18201.32,462.04,951.93
9/24/1997,905.16,4102.39,3023.77,5077.2,14205.44,18420.08,462.65,944.48
9/25/1997,904.51,4148.58,3005.38,5065.5,14636.59,18341.96,470.88,937.91
9/26/1997,905.85,4080.78,2985.63,5226.3,14710.87,17994.71,476.79,945.22
9/29/1997,904.95,4104.27,2988.96,5220.3,14864.37,17987.21,472.43,953.34
9/30/1997,920,4167.85,3008.26,5244.2,15049.3,17887.71,479.15,947.28
10/01/1997,943.85,4196.98,3054.93,5317.1,15049.3,17842.16,471.43,955.41
10/02/1997,940.26,4273.71,3052.07,5296.1,15049.3,17455.04,469.54,960.46
10/03/1997,963.32,4273.71,3094.01,5330.8,15128.02,17647.45,463.09,965.03
10/06/1997,961.81,4302.13,3077.98,5300,14776.78,17824.78,457.93,972.69
10/07/1997,950.61,4307.39,3064.42,5305.6,14810.76,17511.19,457.81,983.12
10/08/1997,945.09,4347.24,3024.08,5262.1,14838.52,17619.18,459.21,973.84
10/09/1997,916.14,4243.01,2960.65,5217.8,14273.12,17376.92,454.55,970.62
10/10/1997,907.79,4188.52,2955.11,5227.3,14273.12,17376.92,459.8,966.98
10/13/1997,938.22,4231.4,3000.98,5300.1,14072.9,17204.7,456.83,968.1
10/14/1997,935.09,4202.37,3005.54,5298.9,13836.56,17306.39,456.83,970.28
10/15/1997,923.63,4193.69,2992.16,5263.7,13384.24,17331.37,459.43,965.72
10/16/1997,912.01,4118.22,2992.87,5287.9,13567.26,17707.49,453.06,955.23
10/17/1997,904.59,4061.5,2958.02,5271.1,13601.01,17478.42,456.2,944.16
10/20/1997,907.37,4040.75,2946.71,5211,12970.88,17294.51,446.75,955.61
10/21/1997,922.52,4139.5,2989.89,5225.9,12403.1,17210.09,440.99,972.28
10/22/1997,915.47,4171.45,2958.06,5148.8,11637.77,17687.61,430.18,968.49
10/23/1997,882.4,3977.26,2856.87,4991.5,10426.3,17151.55,412.28,950.69
10/24/1997,891.35,4050.87,2849.03,4970.2,11144.34,17363.74,409.04,941.64
10/27/1997,861.16,3879.12,2769.64,4840.7,10498.2,17038.36,409.61,876.99
10/28/1997,835.81,3567.22,2651.33,4755.4,9059.89,16312.69,380.78,921.85
10/29/1997,879.4,3791.81,2818,4871.8,10765.3,16857.04,394.45,919.16
